법정동코드,법정동명,폐지여부,시도명,시군구명,읍면동명
1154510200,서울특별시 금천구 독산동,존재,서울특별시,금천구,독산동
1154510300,서울특별시 금천구 시흥동,존재,서울특별시,금천구,시흥동
1156010100,서울특별시 영등포구 영등포동,존재,서울특별시,영등포구,영등포동
1156010200,서울특별시 영등포구 영등포동1가,존재,서울특별시,영등포구,영등포동1가
1156010300,서울특별시 영등포구 영등포동2가,존재,서울특별시,영등포구,영등포동2가
1156010400,서울특별시 영등포구 영등포동3가,존재,서울특별시,영등포구,영등포동3가
1156010500,서울특별시 영등포구 영등포동4가,존재,서울특별시,영등포구,영등포동4가
1156010600,서울특별시 영등포구 영등포동5가,존재,서울특별시,영등포구,영등포동5가
1156010700,서울특별시 영등포구 영등포동6가,존재,서울특별시,영등포구,영등포동6가
1156010800,서울특별시 영등포구 영등포동7가,존재,서울특별시,영등포구,영등포동7가
1156010900,서울특별시 영등포구 영등포동8가,존재,서울특별시,영등포구,영등포동8가
1156011000,서울특별시 영등포구 여의도동,존재,서울특별시,영등포구,여의도동
1156011100,서울특별시 영등포구 당산동1가,존재,서울특별시,영등포구,당산동1가
1156011200,서울특별시 영등포구 당산동2가,존재,서울특별시,영등포구,당산동2가
1156011300,서울특별시 영등포구 당산동3가,존재,서울특별시,영등포구,당산동3가
1156011400,서울특별시 영등포구 당산동4가,존재,서울특별시,영등포구,당산동4가
1156011500,서울특별시 영등포구 당산동5가,존재,서울특별시,영등포구,당산동5가
1156011600,서울특별시 영등포구 당산동6가,존재,서울특별시,영등포구,당산동6가
1156011700,서울특별시 영등포구 당산동,존재,서울특별시,영등포구,당산동
1156011800,서울특별시 영등포구 도림동,존재,서울특별시,영등포구,도림동
1156011900,서울특별시 영등포구 문래동1가,존재,서울특별시,영등포구,문래동1가
1156012000,서울특별시 영등포구 문래동2가,존재,서울특별시,영등포구,문래동2가
1156012100,서울특별시 영등포구 문래동3가,존재,서울특별시,영등포구,문래동3가
1156012200,서울특별시 영등포구 문래동4가,존재,서울특별시,영등포구,문래동4가
1156012300,서울특별시 영등포구 문래동5가,존재,서울특별시,영등포구,문래동5가
1156012400,서울특별시 영등포구 문래동6가,존재,서울특별시,영등포구,문래동6가
1156012500,서울특별시 영등포구 양평동1가,존재,서울특별시,영등포구,양평동1가
1156012600,서울특별시 영등포구 양평동2가,존재,서울특별시,영등포구,양평동2가
1156012700,서울특별시 영등포구 양평동3가,존재,서울특별시,영등포구,양평동3가
1156012800,서울특별시 영등포구 양평동4가,존재,서울특별시,영등포구,양평동4가
1156012900,서울특별시 영등포구 양평동5가,존재,서울특별시,영등포구,양평동5가
1156013000,서울특별시 영등포구 양평동6가,존재,서울특별시,영등포구,양평동6가
1156013100,서울특별시 영등포구 양화동,존재,서울특별시,영등포구,양화동
1156013200,서울특별시 영등포구 신길동,존재,서울특별시,영등포구,신길동
1156013300,서울특별시 영등포구 대림동,존재,서울특별시,영등포구,대림동
1156013400,서울특별시 영등포구 양평동,존재,서울특별시,영등포구,양평동
1159010100,서울특별시 동작구 노량진동,존재,서울특별시,동작구,노량진동
1159010200,서울특별시 동작구 상도동,존재,서울특별시,동작구,상도동
1159010300,서울특별시 동작구 상도1동,존재,서울특별시,동작구,상도1동
1159010400,서울특별시 동작구 본동,존재,서울특별시,동작구,본동
1159010500,서울특별시 동작구 흑석동,존재,서울특별시,동작구,흑석동
1159010600,서울특별시 동작구 동작동,존재,서울특별시,동작구,동작동
1159010700,서울특별시 동작구 사당동,존재,서울특별시,동작구,사당동
1159010800,서울특별시 동작구 대방동,존재,서울특별시,동작구,대방동
1159010900,서울특별시 동작구 신대방동,존재,서울특별시,동작구,신대방동
1162010100,서울특별시 관악구 봉천동,존재,서울특별시,관악구,봉천동
1162010200,서울특별시 관악구 신림동,존재,서울특별시,관악구,신림동
1162010300,서울특별시 관악구 남현동,존재,서울특별시,관악구,남현동
1165010100,서울특별시 서초구 방배동,존재,서울특별시,서초구,방배동
1165010200,서울특별시 서초구 양재동,존재,서울특별시,서초구,양재동
1165010300,서울특별시 서초구 우면동,존재,서울특별시,서초구,우면동
1165010400,서울특별시 서초구 원지동,존재,서울특별시,서초구,원지동
1165010600,서울특별시 서초구 잠원동,존재,서울특별시,서초구,잠원동
1165010700,서울특별시 서초구 반포동,존재,서울특별시,서초구,반포동
1165010800,서울특별시 서초구 서초동,존재,서울특별시,서초구,서초동
1165010900,서울특별시 서초구 내곡동,존재,서울특별시,서초구,내곡동
1165011000,서울특별시 서초구 염곡동,존재,서울특별시,서초구,염곡동
1165011100,서울특별시 서초구 신원동,존재,서울특별시,서초구,신원동
1168010100,서울특별시 강남구 역삼동,존재,서울특별시,강남구,역삼동
1168010300,서울특별시 강남구 개포동,존재,서울특별시,강남구,개포동
1168010400,서울특별시 강남구 청담동,존재,서울특별시,강남구,청담동
1168010500,서울특별시 강남구 삼성동,존재,서울특별시,강남구,삼성동
1168010600,서울특별시 강남구 대치동,존재,서울특별시,강남구,대치동
1168010700,서울특별시 강남구 신사동,존재,서울특별시,강남구,신사동
1168010800,서울특별시 강남구 논현동,존재,서울특별시,강남구,논현동
1168011000,서울특별시 강남구 압구정동,존재,서울특별시,강남구,압구정동
1168011100,서울특별시 강남구 세곡동,존재,서울특별시,강남구,세곡동
1168011200,서울특별시 강남구 자곡동,존재,서울특별시,강남구,자곡동
1168011300,서울특별시 강남구 율현동,존재,서울특별시,강남구,율현동
1168011400,서울특별시 강남구 일원동,존재,서울특별시,강남구,일원동
1168011500,서울특별시 강남구 수서동,존재,서울특별시,강남구,수서동
1168011800,서울특별시 강남구 도곡동,존재,서울특별시,강남구,도곡동
1171010100,서울특별시 송파구 잠실동,존재,서울특별시,송파구,잠실동
1171010200,서울특별시 송파구 신천동,존재,서울특별시,송파구,신천동
1171010300,서울특별시 송파구 풍납동,존재,서울특별시,송파구,풍납동
1171010400,서울특별시 송파구 송파동,존재,서울특별시,송파구,송파동
1171010500,서울특별시 송파구 석촌동,존재,서울특별시,송파구,석촌동
1171010600,서울특별시 송파구 삼전동,존재,서울특별시,송파구,삼전동
1171010700,서울특별시 송파구 가락동,존재,서울특별시,송파구,가락동
1171010800,서울특별시 송파구 문정동,존재,서울특별시,송파구,문정동
1171010900,서울특별시 송파구 장지동,존재,서울특별시,송파구,장지동
1171011100,서울특별시 송파구 방이동,존재,서울특별시,송파구,방이동
1171011200,서울특별시 송파구 오금동,존재,서울특별시,송파구,오금동
1171011300,서울특별시 송파구 거여동,존재,서울특별시,송파구,거여동
1171011400,서울특별시 송파구 마천동,존재,서울특별시,송파구,마천동
1174010100,서울특별시 강동구 명일동,존재,서울특별시,강동구,명일동
1174010200,서울특별시 강동구 고덕동,존재,서울특별시,강동구,고덕동
1174010300,서울특별시 강동구 상일동,존재,서울특별시,강동구,상일동
1174010500,서울특별시 강동구 길동,존재,서울특별시,강동구,길동
1174010600,서울특별시 강동구 둔촌동,존재,서울특별시,강동구,둔촌동
1174010700,서울특별시 강동구 암사동,존재,서울특별시,강동구,암사동
1174010800,서울특별시 강동구 성내동,존재,서울특별시,강동구,성내동
1174010900,서울특별시 강동구 천호동,존재,서울특별시,강동구,천호동
1174011000,서울특별시 강동구 강일동,존재,서울특별시,강동구,강일동
2611010100,부산광역시 중구 영주동,존재,부산광역시,중구,영주동
2611010200,부산광역시 중구 대창동1가,존재,부산광역시,중구,대창동1가
2611010300,부산광역시 중구 대창동2가,존재,부산광역시,중구,대창동2가
2611010400,부산광역시 중구 중앙동1가,존재,부산광역시,중구,중앙동1가
2611010500,부산광역시 중구 중앙동2가,존재,부산광역시,중구,중앙동2가
2611010600,부산광역시 중구 중앙동3가,존재,부산광역시,중구,중앙동3가
2611010700,부산광역시 중구 중앙동4가,존재,부산광역시,중구,중앙동4가
2611010800,부산광역시 중구 중앙동5가,존재,부산광역시,중구,중앙동5가
2611010900,부산광역시 중구 중앙동6가,존재,부산광역시,중구,중앙동6가
2611011000,부산광역시 중구 중앙동7가,존재,부산광역시,중구,중앙동7가
2611011100,부산광역시 중구 동광동1가,존재,부산광역시,중구,동광동1가
2611011200,부산광역시 중구 동광동2가,존재,부산광역시,중구,동광동2가
2611011300,부산광역시 중구 동광동3가,존재,부산광역시,중구,동광동3가
2611011400,부산광역시 중구 동광동4가,존재,부산광역시,중구,동광동4가
2611011500,부산광역시 중구 동광동5가,존재,부산광역시,중구,동광동5가
2611011600,부산광역시 중구 대청동1가,존재,부산광역시,중구,대청동1가
2611011700,부산광역시 중구 대청동2가,존재,부산광역시,중구,대청동2가
2611011800,부산광역시 중구 대청동3가,존재,부산광역시,중구,대청동3가
2611011900,부산광역시 중구 대청동4가,존재,부산광역시,중구,대청동4가
2611012000,부산광역시 중구 보수동1가,존재,부산광역시,중구,보수동1가
